Step,Susceptible,Exposed,Infected,Recovered
0,88186,34,4,1
1,88155,57,12,1
2,88021,184,19,1
3,87876,289,58,2
4,87682,411,125,7
5,87538,478,191,18
6,87370,552,253,50
7,87013,803,334,75
8,86319,1332,465,109
9,85047,2360,663,155
10,83038,3878,1081,228
11,80162,5946,1780,337
12,76865,8005,2843,512
13,72966,10317,4167,775
14,69240,12040,5724,1221
15,66022,12834,7560,1809
16,62811,13485,9404,2525
17,59432,14103,11224,3466
18,55553,15137,12956,4579
19,51266,16290,14812,5857
20,46719,17613,16523,7370
21,41860,18968,18386,9011
22,37011,20057,20317,10840
23,32226,20859,22314,12826
24,27758,21181,24234,15052
25,23599,21071,26075,17480
26,19741,20840,27503,20141
27,16421,20109,28868,22827
28,13707,18807,30034,25677
29,11355,17478,30721,28671
30,9361,15935,31245,31684
31,7808,14283,31431,34703
32,6467,12749,31173,37836
33,5435,11198,30661,40931
34,4551,9934,29805,43935
35,3902,8642,28823,46858
36,3367,7484,27596,49778
37,2923,6435,26301,52566
38,2550,5488,24998,55189
39,2261,4748,23523,57693
40,2013,4108,22033,60071
41,1807,3474,20712,62232
42,1622,2973,19351,64279
43,1469,2509,18031,66216
44,1355,2116,16754,68000
45,1261,1807,15572,69585
46,1177,1533,14347,71168
47,1096,1312,13209,72608
48,1035,1103,12138,73949
49,978,922,11195,75130
50,930,772,10253,76270
51,885,678,9381,77281
52,851,588,8507,78279
53,820,511,7775,79119
54,794,427,7114,79890
55,774,360,6494,80597
56,752,322,5897,81254
57,734,274,5383,81834
58,723,222,4914,82366
59,716,189,4438,82882
60,704,162,4028,83331
61,689,146,3632,83758
62,678,131,3292,84124
63,673,114,2974,84464
64,665,104,2694,84762
65,657,93,2464,85011
66,651,83,2204,85287
67,649,73,1990,85513
68,644,67,1795,85719
69,638,62,1610,85915
70,634,52,1468,86071
71,632,43,1340,86210
72,628,39,1239,86319
73,625,37,1126,86437
74,618,40,1006,86561
75,618,31,914,86662
76,618,26,831,86750
77,614,24,754,86833
78,610,23,667,86925
79,608,19,601,86997
80,608,16,534,87067
81,604,18,493,87110
82,602,17,436,87170
83,602,12,394,87217
84,602,11,345,87267
85,600,12,315,87298
86,599,9,287,87330
87,599,7,249,87370
88,599,7,225,87394
89,599,6,204,87416
90,598,7,179,87441
91,597,6,168,87454
92,597,4,156,87468
93,597,3,146,87479
94,597,2,134,87492
95,597,2,121,87505
96,596,2,110,87517
97,596,2,99,87528
98,596,1,91,87537
99,595,1,88,87541
100,595,1,80,87549
101,595,0,76,87554
102,595,0,68,87562
103,594,1,61,87569
104,594,1,52,87578
105,594,0,48,87583
106,594,0,43,87588
107,594,0,37,87594
108,594,0,34,87597
109,593,1,33,87598
110,593,1,29,87602
111,593,1,26,87605
112,593,1,23,87608
113,593,0,22,87610
114,593,0,21,87611
115,593,0,20,87612
116,593,0,19,87613
117,593,0,18,87614
118,593,0,16,87616
119,593,0,16,87616
