Step,Susceptible,Exposed,Infected,Recovered
0,88171,49,5,0
1,88133,81,10,1
2,88005,199,20,1
3,87822,347,51,5
4,87636,474,105,10
5,87487,556,158,24
6,87309,649,217,50
7,86836,1040,277,72
8,86121,1609,387,108
9,84831,2644,590,160
10,82723,4358,912,232
11,80207,6157,1526,335
12,76969,8409,2313,534
13,73424,10613,3372,816
14,69501,12861,4638,1225
15,65637,14638,6154,1796
16,61946,15979,7727,2573
17,58201,17112,9419,3493
18,54007,18611,11033,4574
19,49339,20306,12628,5952
20,44356,22036,14422,7411
21,39193,23577,16278,9177
22,34041,25036,18086,11062
23,29001,26003,20011,13210
24,24270,26555,21818,15582
25,20005,26598,23357,18265
26,16468,25880,24746,21131
27,13331,24846,25996,24052
28,10772,23426,26908,27119
29,8678,21843,27329,30375
30,6993,20051,27510,33671
31,5597,18277,27391,36960
32,4581,16395,27016,40233
33,3761,14590,26413,43461
34,3116,12838,25613,46658
35,2609,11359,24546,49711
36,2224,9906,23420,52675
37,1908,8560,22350,55407
38,1627,7471,21019,58108
39,1433,6484,19702,60606
40,1247,5647,18363,62968
41,1128,4876,17037,65184
42,1023,4202,15763,67237
43,933,3617,14502,69173
44,860,3105,13398,70862
45,802,2658,12305,72460
46,751,2303,11199,73972
47,705,1980,10225,75315
48,652,1709,9322,76542
49,618,1474,8459,77674
50,583,1253,7716,78673
51,553,1089,6916,79667
52,526,949,6304,80446
53,505,827,5725,81168
54,491,707,5198,81829
55,476,598,4707,82444
56,459,531,4196,83039
57,454,447,3788,83536
58,442,403,3432,83948
59,432,350,3062,84381
60,427,307,2754,84737
61,422,269,2477,85057
62,415,231,2213,85366
63,412,194,1985,85634
64,408,171,1749,85897
65,402,153,1580,86090
66,400,127,1426,86272
67,396,113,1286,86430
68,395,101,1170,86559
69,392,87,1053,86693
70,392,77,949,86807
71,388,68,852,86917
72,385,54,787,86999
73,383,44,702,87096
74,381,41,618,87185
75,379,36,544,87266
76,378,30,489,87328
77,378,24,451,87372
78,377,22,397,87429
79,377,20,363,87465
80,377,15,330,87503
81,377,13,293,87542
82,377,8,278,87562
83,376,9,255,87585
84,376,7,229,87613
85,376,6,200,87643
86,376,3,174,87672
87,375,4,152,87694
88,374,5,135,87711
89,374,4,126,87721
90,374,4,113,87734
91,373,5,104,87743
92,373,4,95,87753
93,372,5,81,87767
94,372,4,68,87781
95,372,4,60,87789
96,372,3,56,87794
97,372,2,55,87796
98,372,2,44,87807
99,372,2,39,87812
100,372,2,35,87816
101,372,1,32,87820
102,372,1,28,87824
103,372,1,25,87827
104,372,0,23,87830
105,372,0,19,87834
106,372,0,17,87836
107,372,0,13,87840
108,372,0,10,87843
109,372,0,9,87844
110,372,0,8,87845
111,372,0,8,87845
112,372,0,6,87847
113,372,0,6,87847
114,372,0,5,87848
115,372,0,4,87849
116,372,0,3,87850
117,372,0,3,87850
118,372,0,3,87850
119,372,0,3,87850
