Step,Susceptible,Exposed,Infected,Recovered
0,88180,40,5,0
1,88133,81,11,0
2,88020,178,27,0
3,87835,336,53,1
4,87656,446,119,4
5,87492,534,189,10
6,87220,700,274,31
7,86594,1196,370,65
8,85341,2229,563,92
9,83436,3733,923,133
10,80784,5730,1508,203
11,77387,8068,2448,322
12,73289,10687,3722,527
13,68925,13077,5422,801
14,64768,14893,7328,1236
15,60804,16110,9499,1812
16,56479,17550,11594,2602
17,51567,19214,13943,3501
18,45833,21548,16240,4604
19,39995,23548,18789,5893
20,34059,25297,21459,7410
21,28176,26555,24366,9128
22,22717,27243,27187,11078
23,18060,27015,29902,13248
24,14130,26021,32467,15607
25,10876,24560,34605,18184
26,8341,22750,36238,20896
27,6380,20576,37531,23738
28,4823,18463,38220,26719
29,3665,16262,38538,29760
30,2770,14189,38446,32820
31,2142,12337,37814,35932
32,1687,10563,37022,38953
33,1310,9070,35976,41869
34,1050,7718,34749,44708
35,863,6530,33331,47501
36,701,5527,31857,50140
37,571,4689,30199,52766
38,477,3921,28695,55132
39,392,3287,27099,57447
40,327,2739,25533,59626
41,281,2282,24035,61627
42,247,1886,22485,63607
43,211,1564,21005,65445
44,186,1315,19567,67157
45,165,1112,18177,68771
46,150,936,16903,70236
47,136,796,15678,71615
48,124,656,14571,72874
49,114,538,13542,74031
50,104,442,12574,75105
51,95,366,11688,76076
52,86,313,10853,76973
53,82,273,9991,77879
54,78,233,9257,78657
55,76,192,8540,79417
56,72,155,7927,80071
57,71,132,7324,80698
58,68,115,6757,81285
59,67,98,6236,81824
60,65,84,5746,82330
61,65,67,5293,82800
62,63,59,4892,83211
63,59,49,4513,83604
64,57,45,4130,83993
65,57,41,3794,84333
66,56,34,3513,84622
67,55,28,3224,84918
68,54,24,2984,85163
69,53,21,2743,85408
70,51,19,2540,85615
71,51,15,2320,85839
72,51,13,2125,86036
73,51,13,1948,86213
74,49,13,1791,86372
75,49,10,1635,86531
76,47,10,1503,86665
77,47,10,1393,86775
78,47,9,1286,86883
79,47,5,1182,86991
80,47,5,1074,87099
81,47,4,1001,87173
82,47,3,923,87252
83,47,3,849,87326
84,47,2,783,87393
85,45,4,719,87457
86,45,4,656,87520
87,45,3,612,87565
88,45,3,564,87613
89,44,3,513,87665
90,44,3,474,87704
91,44,3,439,87739
92,44,3,410,87768
93,44,2,383,87796
94,44,1,361,87819
95,44,1,334,87846
96,44,1,306,87874
97,44,1,282,87898
98,44,1,260,87920
99,44,1,239,87941
100,44,1,223,87957
101,44,1,209,87971
102,44,1,194,87986
103,44,1,185,87995
104,44,1,169,88011
105,44,1,160,88020
106,44,0,147,88034
107,43,1,132,88049
108,43,1,126,88055
109,43,1,119,88062
110,43,1,106,88075
111,43,1,94,88087
112,43,1,87,88094
113,43,1,77,88104
114,43,1,68,88113
115,43,1,67,88114
116,43,1,61,88120
117,43,1,58,88123
118,43,1,53,88128
119,43,1,47,88134
