Step,Susceptible,Exposed,Infected,Recovered
0,88180,40,5,0
1,88133,78,12,2
2,87967,225,31,2
3,87713,421,83,8
4,87403,628,170,24
5,87026,846,308,45
6,86487,1168,498,72
7,85358,1987,780,100
8,83047,3799,1206,173
9,79463,6480,2019,263
10,75355,9045,3407,418
11,70727,11501,5333,664
12,66187,13263,7660,1115
13,61452,14864,10194,1715
14,56727,16028,12954,2516
15,51028,17787,15824,3586
16,44749,19755,18852,4869
17,38118,21669,22045,6393
18,31536,23128,25420,8141
19,25219,23964,28916,10126
20,19625,23673,32455,12472
21,14910,22719,35513,15083
22,11094,21116,38081,17934
23,8161,18914,40055,21095
24,6030,16492,41365,24338
25,4466,14136,41994,27629
26,3345,11934,42001,30945
27,2488,9886,41551,34300
28,1870,8175,40524,37656
29,1416,6726,39226,40857
30,1091,5464,37722,43948
31,861,4367,36032,46965
32,677,3480,34220,49848
33,559,2742,32371,52553
34,465,2190,30443,55127
35,389,1738,28587,57511
36,346,1341,26747,59791
37,301,1064,24962,61898
38,268,852,23209,63896
39,237,690,21520,65778
40,213,547,20019,67446
41,194,426,18597,69008
42,183,340,17157,70545
43,166,276,15810,71973
44,153,226,14617,73229
45,146,175,13485,74419
46,134,140,12507,75444
47,126,113,11492,76494
48,119,97,10626,77383
49,112,86,9813,78214
50,105,72,9009,79039
51,99,65,8306,79755
52,96,53,7661,80415
53,94,44,7049,81038
54,94,33,6513,81585
55,94,28,5989,82114
56,94,19,5509,82603
57,90,19,5077,83039
58,87,16,4673,83449
59,86,14,4320,83805
60,85,13,3967,84160
61,84,12,3630,84499
62,82,12,3322,84809
63,81,7,3047,85090
64,79,8,2797,85341
65,78,7,2561,85579
66,76,6,2360,85783
67,75,5,2147,85998
68,75,5,1968,86177
69,74,4,1820,86327
70,72,6,1671,86476
71,72,5,1543,86605
72,70,6,1422,86727
73,70,6,1289,86860
74,70,4,1169,86982
75,70,4,1078,87073
76,70,4,987,87164
77,70,3,889,87263
78,70,3,818,87334
79,68,3,762,87392
80,66,5,705,87449
81,66,4,645,87510
82,66,2,595,87562
83,66,1,554,87604
84,66,0,519,87640
85,66,0,473,87686
86,66,0,428,87731
87,66,0,397,87762
88,66,0,357,87802
89,66,0,325,87834
90,66,0,305,87854
91,66,0,283,87876
92,66,0,260,87899
93,66,0,230,87929
94,65,1,213,87946
95,65,0,203,87957
96,65,0,195,87965
97,65,0,180,87980
98,65,0,166,87994
99,65,0,152,88008
100,65,0,145,88015
101,65,0,135,88025
102,65,0,122,88038
103,65,0,115,88045
104,64,1,101,88059
105,64,1,88,88072
106,64,1,81,88079
107,64,1,78,88082
108,63,1,74,88087
109,63,0,68,88094
110,63,0,66,88096
111,63,0,65,88097
112,63,0,59,88103
113,63,0,48,88114
114,63,0,44,88118
115,63,0,41,88121
116,63,0,39,88123
117,63,0,35,88127
118,63,0,34,88128
119,63,0,30,88132
