Step,Susceptible,Exposed,Infected,Recovered
0,88170,50,4,1
1,88123,91,10,1
2,87991,212,20,2
3,87758,413,49,5
4,87511,598,108,8
5,87127,891,192,15
6,86561,1287,344,33
7,85683,1972,514,56
8,84504,2839,782,100
9,82619,4265,1170,171
10,79571,6605,1768,281
11,75680,9424,2708,413
12,71176,12474,3962,613
13,66953,14711,5637,924
14,62800,16541,7520,1364
15,58701,17902,9670,1952
16,53913,19830,11831,2651
17,48551,22039,14077,3558
18,42723,24341,16491,4670
19,36586,26594,19056,5989
20,30398,28511,21782,7534
21,24705,29576,24621,9323
22,19588,29899,27376,11362
23,15011,29715,29873,13626
24,11379,28537,32287,16022
25,8573,26764,34313,18575
26,6411,24755,35697,21362
27,4752,22456,36769,24248
28,3475,20091,37383,27276
29,2588,17698,37664,30275
30,1955,15503,37462,33305
31,1484,13485,36896,36360
32,1121,11680,36040,39384
33,871,10050,35020,42284
34,674,8596,33876,45079
35,516,7395,32484,47830
36,415,6351,31035,50424
37,324,5386,29559,52956
38,277,4606,28080,55262
39,235,3877,26637,57476
40,197,3300,25085,59643
41,164,2809,23577,61675
42,136,2396,22188,63505
43,118,2024,20758,65325
44,100,1719,19399,67007
45,89,1446,18119,68571
46,80,1229,16877,70039
47,71,1045,15703,71406
48,64,907,14596,72658
49,59,761,13605,73800
50,56,642,12576,74951
51,55,532,11685,75953
52,50,453,10772,76950
53,48,386,10012,77779
54,47,325,9253,78600
55,47,272,8529,79377
56,46,219,7936,80024
57,45,183,7309,80688
58,44,159,6760,81262
59,39,143,6236,81807
60,38,115,5785,82287
61,38,96,5321,82770
62,38,80,4898,83209
63,36,68,4511,83610
64,35,61,4151,83978
65,35,49,3835,84306
66,33,45,3527,84620
67,33,33,3259,84900
68,33,28,2994,85170
69,33,25,2744,85423
70,32,24,2533,85636
71,31,19,2346,85829
72,31,17,2160,86017
73,31,10,2020,86164
74,30,8,1811,86376
75,30,7,1665,86523
76,29,7,1528,86661
77,29,6,1432,86758
78,28,4,1312,86881
79,28,3,1197,86997
80,27,4,1103,87091
81,27,3,999,87196
82,26,3,914,87282
83,26,3,841,87355
84,26,3,780,87416
85,26,2,726,87471
86,26,2,672,87525
87,26,2,614,87583
88,25,3,560,87637
89,23,4,521,87677
90,23,4,485,87713
91,23,3,451,87748
92,23,2,424,87776
93,22,2,399,87802
94,22,2,352,87849
95,22,2,322,87879
96,22,0,295,87908
97,22,0,273,87930
98,21,1,248,87955
99,21,0,229,87975
100,21,0,209,87995
101,21,0,189,88015
102,21,0,174,88030
103,21,0,160,88044
104,21,0,147,88057
105,21,0,138,88066
106,21,0,125,88079
107,21,0,114,88090
108,21,0,103,88101
109,21,0,94,88110
110,21,0,89,88115
111,21,0,83,88121
112,21,0,76,88128
113,21,0,69,88135
114,21,0,61,88143
115,21,0,55,88149
116,21,0,47,88157
117,21,0,43,88161
118,21,0,39,88165
119,21,0,31,88173
