Step,Susceptible,Exposed,Infected,Recovered
0,88173,47,5,0
1,88132,83,10,0
2,87992,210,23,0
3,87794,356,74,1
4,87529,552,138,6
5,87319,659,229,18
6,86723,1123,346,33
7,85672,1930,563,60
8,83995,3225,897,108
9,81125,5429,1495,176
10,77360,8107,2465,293
11,72624,11197,3904,500
12,67807,13803,5793,822
13,63506,15341,8109,1269
14,59182,16613,10539,1891
15,53914,18642,12970,2699
16,48026,20779,15680,3740
17,41432,23143,18658,4992
18,34716,25172,21862,6475
19,28143,26746,25138,8198
20,22054,27333,28635,10203
21,16694,27203,31845,12483
22,12431,25993,34831,14970
23,9080,24156,37264,17725
24,6561,21981,38931,20752
25,4738,19436,40204,23847
26,3439,16770,40918,27098
27,2519,14265,41022,30419
28,1854,11998,40656,33717
29,1346,10086,39811,36982
30,1012,8383,38614,40216
31,774,6947,37144,43360
32,582,5813,35479,46351
33,480,4730,33728,49287
34,384,3900,31873,52068
35,318,3182,30088,54637
36,270,2547,28391,57017
37,232,2078,26675,59240
38,190,1732,24966,61337
39,159,1369,23306,63391
40,141,1109,21783,65192
41,121,903,20219,66982
42,102,749,18737,68637
43,92,614,17363,70156
44,85,513,16081,71546
45,76,421,14859,72869
46,72,351,13710,74092
47,67,283,12674,75201
48,62,228,11684,76251
49,61,170,10795,77199
50,55,139,9940,78091
51,48,106,9195,78876
52,44,89,8474,79618
53,42,73,7845,80265
54,42,60,7230,80893
55,40,47,6673,81465
56,36,40,6118,82031
57,35,31,5644,82515
58,33,27,5181,82984
59,32,21,4789,83383
60,31,20,4389,83785
61,30,19,4007,84169
62,30,14,3706,84475
63,28,13,3437,84747
64,28,10,3163,85024
65,28,9,2909,85279
66,26,9,2652,85538
67,26,8,2453,85738
68,26,7,2274,85918
69,26,6,2087,86106
70,26,4,1919,86276
71,26,4,1792,86403
72,26,2,1625,86572
73,26,1,1507,86691
74,26,1,1388,86810
75,26,1,1274,86924
76,26,1,1159,87039
77,26,1,1055,87143
78,26,1,972,87226
79,26,1,888,87310
80,26,1,819,87379
81,26,1,738,87460
82,26,0,687,87512
83,26,0,631,87568
84,26,0,579,87620
85,26,0,533,87666
86,26,0,485,87714
87,26,0,449,87750
88,26,0,412,87787
89,26,0,385,87814
90,26,0,361,87838
91,26,0,338,87861
92,26,0,314,87885
93,26,0,292,87907
94,26,0,264,87935
95,26,0,251,87948
96,26,0,233,87966
97,26,0,215,87984
98,26,0,196,88003
99,26,0,184,88015
100,26,0,164,88035
101,26,0,150,88049
102,26,0,138,88061
103,26,0,127,88072
104,26,0,119,88080
105,26,0,108,88091
106,26,0,106,88093
107,26,0,100,88099
108,26,0,95,88104
109,26,0,89,88110
110,26,0,80,88119
111,26,0,68,88131
112,26,0,60,88139
113,26,0,57,88142
114,26,0,53,88146
115,26,0,49,88150
116,25,1,41,88158
117,25,1,38,88161
118,25,1,36,88163
119,25,1,32,88167
