Step,Susceptible,Exposed,Infected,Recovered
0,88174,46,5,0
1,88139,72,14,0
2,88002,190,33,0
3,87764,390,67,4
4,87599,468,149,9
5,87384,574,247,20
6,87082,757,348,38
7,86457,1212,493,63
8,85295,2125,708,97
9,83432,3503,1130,160
10,80195,5942,1846,242
11,76073,8734,3011,407
12,71519,11342,4698,666
13,67392,12894,6886,1053
14,63615,13799,9215,1596
15,59599,14752,11550,2324
16,55063,16075,13880,3207
17,49876,17662,16380,4307
18,44260,19350,18966,5649
19,38365,20982,21742,7136
20,32334,22424,24596,8871
21,26784,23001,27616,10824
22,21658,23192,30319,13056
23,17223,22385,33158,15459
24,13485,21147,35443,18150
25,10489,19482,37335,20919
26,8060,17677,38596,23892
27,6259,15497,39572,26897
28,4852,13517,39872,29984
29,3753,11624,39765,33083
30,2949,9900,39065,36311
31,2344,8363,38057,39461
32,1871,7012,36897,42445
33,1515,5825,35502,45383
34,1235,4799,33936,48255
35,1030,3947,32251,50997
36,872,3246,30581,53526
37,737,2639,29003,55846
38,622,2211,27247,58145
39,540,1801,25511,60373
40,472,1485,23873,62395
41,411,1233,22201,64380
42,368,1003,20674,66180
43,332,813,19299,67781
44,297,681,17937,69310
45,274,566,16660,70725
46,252,469,15457,72047
47,235,392,14313,73285
48,217,331,13259,74418
49,195,291,12260,75479
50,182,250,11369,76424
51,176,203,10509,77337
52,164,172,9665,78224
53,155,128,8915,79027
54,153,105,8208,79759
55,146,88,7618,80373
56,143,68,7042,80972
57,137,59,6488,81541
58,131,51,5991,82052
59,130,39,5515,82541
60,124,33,5096,82972
61,120,31,4679,83395
62,119,22,4316,83768
63,116,24,4006,84079
64,113,23,3716,84373
65,113,17,3426,84669
66,113,13,3173,84926
67,111,13,2923,85178
68,108,15,2700,85402
69,106,16,2493,85610
70,106,10,2309,85800
71,104,9,2137,85975
72,104,4,1963,86154
73,103,4,1805,86313
74,103,4,1652,86466
75,103,3,1519,86600
76,102,4,1400,86719
77,99,7,1286,86833
78,97,8,1167,86953
79,96,9,1080,87040
80,96,6,999,87124
81,96,6,926,87197
82,96,6,845,87278
83,95,6,789,87335
84,95,6,727,87397
85,95,5,656,87469
86,95,4,596,87530
87,95,3,543,87584
88,95,2,511,87617
89,95,2,471,87657
90,95,2,433,87695
91,95,1,400,87729
92,95,1,364,87765
93,95,1,342,87787
94,95,0,312,87818
95,95,0,287,87843
96,95,0,264,87866
97,95,0,243,87887
98,94,1,229,87901
99,94,1,212,87918
100,94,0,197,87934
101,94,0,190,87941
102,94,0,174,87957
103,94,0,158,87973
104,94,0,146,87985
105,94,0,138,87993
106,94,0,131,88000
107,94,0,116,88015
108,94,0,110,88021
109,94,0,99,88032
110,94,0,93,88038
111,94,0,81,88050
112,94,0,73,88058
113,94,0,72,88059
114,94,0,63,88068
115,94,0,59,88072
116,94,0,54,88077
117,94,0,53,88078
118,94,0,52,88079
119,94,0,48,88083
