Step,Susceptible,Exposed,Infected,Recovered
0,88188,32,5,0
1,88156,60,8,1
2,88089,110,25,1
3,87905,262,52,6
4,87706,399,110,10
5,87515,517,167,26
6,87338,590,256,41
7,87039,752,365,69
8,86476,1160,480,109
9,85682,1705,673,165
10,84235,2789,963,238
11,82089,4356,1438,342
12,79414,6078,2226,507
13,76089,8102,3271,763
14,72696,9700,4674,1155
15,69242,10929,6322,1732
16,66259,11522,7923,2521
17,63289,12005,9431,3500
18,60312,12353,10899,4661
19,56987,12906,12334,5998
20,53477,13609,13660,7479
21,49723,14339,14985,9178
22,45754,15204,16255,11012
23,41753,15941,17591,12940
24,37685,16593,18903,15044
25,33757,16906,20192,17370
26,29931,16877,21631,19786
27,26334,16731,22693,22467
28,23099,16258,23633,25235
29,20166,15698,24260,28101
30,17505,14763,24988,30969
31,15238,13757,25200,34030
32,13280,12682,25056,37207
33,11665,11516,24812,40232
34,10268,10298,24420,43239
35,9079,9143,23817,46186
36,8066,8097,23088,48974
37,7208,7184,22074,51759
38,6446,6394,20950,54435
39,5852,5557,19783,57033
40,5341,4859,18638,59387
41,4922,4213,17490,61600
42,4529,3729,16293,63674
43,4218,3236,15139,65632
44,3970,2798,14020,67437
45,3737,2433,12871,69184
46,3550,2112,11834,70729
47,3365,1846,10893,72121
48,3205,1624,9988,73408
49,3081,1412,9110,74622
50,2954,1208,8326,75737
51,2843,1062,7612,76708
52,2754,907,6929,77635
53,2668,796,6337,78424
54,2603,685,5762,79175
55,2538,579,5232,79876
56,2486,509,4721,80509
57,2438,453,4251,81083
58,2406,384,3827,81608
59,2360,343,3442,82080
60,2322,285,3120,82498
61,2283,264,2780,82898
62,2255,235,2489,83246
63,2232,197,2264,83532
64,2214,176,2055,83780
65,2199,140,1853,84033
66,2175,133,1664,84253
67,2159,120,1498,84448
68,2148,101,1347,84629
69,2134,92,1201,84798
70,2129,79,1079,84938
71,2123,70,966,85066
72,2113,66,869,85177
73,2105,63,775,85282
74,2099,54,719,85353
75,2094,51,639,85441
76,2086,51,574,85514
77,2082,40,524,85579
78,2077,34,473,85641
79,2073,27,417,85708
80,2067,26,371,85761
81,2062,24,332,85807
82,2059,22,294,85850
83,2054,19,261,85891
84,2051,18,234,85922
85,2049,15,212,85949
86,2048,14,184,85979
87,2045,11,172,85997
88,2045,9,150,86021
89,2042,12,129,86042
90,2042,6,118,86059
91,2040,6,108,86071
92,2038,6,99,86082
93,2038,5,87,86095
94,2038,5,79,86103
95,2038,3,72,86112
96,2038,3,63,86121
97,2037,4,53,86131
98,2037,3,46,86139
99,2037,2,41,86145
100,2037,2,39,86147
101,2037,2,33,86153
102,2037,1,32,86155
103,2037,1,31,86156
104,2036,2,27,86160
105,2036,2,26,86161
106,2036,2,22,86165
107,2036,2,20,86167
108,2035,2,20,86168
109,2035,1,19,86170
110,2035,1,17,86172
111,2035,1,15,86174
112,2034,2,12,86177
113,2033,2,11,86179
114,2033,1,10,86181
115,2033,1,9,86182
116,2033,0,7,86185
117,2033,0,7,86185
118,2033,0,5,86187
119,2033,0,4,86188
