Step,Susceptible,Exposed,Infected,Recovered
0,88176,44,4,1
1,88151,59,13,2
2,87969,227,24,5
3,87774,365,80,6
4,87500,543,161,21
5,87219,678,287,41
6,86821,906,423,75
7,85936,1578,604,107
8,84326,2814,920,165
9,81329,5137,1492,267
10,77363,7884,2568,410
11,73216,10162,4127,720
12,69028,11946,6040,1211
13,65251,12866,8259,1849
14,61293,13727,10487,2718
15,56881,14838,12641,3865
16,52013,16152,14769,5291
17,46639,17694,17010,6882
18,40937,19209,19286,8793
19,35141,20333,21814,10937
20,29532,21039,24275,13379
21,24389,21074,26737,16025
22,19798,20686,28769,18972
23,15926,19624,30560,22115
24,12584,18141,32060,25440
25,9938,16511,32759,29017
26,7876,14579,33157,32613
27,6277,12688,32930,36330
28,5066,10889,32296,39974
29,4187,9148,31352,43538
30,3416,7645,30181,46983
31,2846,6330,28714,50335
32,2430,5248,26952,53595
33,2032,4348,25294,56551
34,1742,3631,23498,59354
35,1526,3000,21695,62004
36,1341,2436,20100,64348
37,1203,2001,18519,66502
38,1099,1617,17023,68486
39,994,1347,15524,70360
40,906,1091,14125,72103
41,837,915,12797,73676
42,786,731,11609,75099
43,733,617,10460,76415
44,700,501,9470,77554
45,663,417,8534,78611
46,634,343,7680,79568
47,616,267,6937,80405
48,592,231,6261,81141
49,578,185,5629,81833
50,568,155,5054,82448
51,545,139,4540,83001
52,531,118,4058,83518
53,523,97,3660,83945
54,517,75,3322,84311
55,507,68,2996,84654
56,498,63,2701,84963
57,493,55,2420,85257
58,490,41,2160,85534
59,483,38,1949,85755
60,478,34,1743,85970
61,474,28,1570,86153
62,473,21,1410,86321
63,471,17,1269,86468
64,467,18,1145,86595
65,465,16,1038,86706
66,462,14,912,86837
67,459,14,819,86933
68,457,10,733,87025
69,456,6,659,87104
70,455,6,579,87185
71,453,8,507,87257
72,452,7,450,87316
73,451,6,395,87373
74,451,4,349,87421
75,450,5,307,87463
76,450,3,278,87494
77,450,3,252,87520
78,449,2,233,87541
79,449,2,209,87565
80,448,3,196,87578
81,447,3,181,87594
82,447,3,157,87618
83,445,4,142,87634
84,445,2,127,87651
85,445,1,114,87665
86,445,1,99,87680
87,445,1,88,87691
88,445,1,75,87704
89,445,1,69,87710
90,445,1,63,87716
91,445,1,55,87724
92,444,2,52,87727
93,444,2,49,87730
94,444,0,49,87732
95,444,0,46,87735
96,444,0,44,87737
97,444,0,41,87740
98,444,0,39,87742
99,444,0,36,87745
100,444,0,32,87749
101,444,0,27,87754
102,444,0,22,87759
103,444,0,21,87760
104,444,0,19,87762
105,444,0,17,87764
106,443,1,16,87765
107,443,1,12,87769
108,443,0,12,87770
109,443,0,10,87772
110,443,0,5,87777
111,443,0,4,87778
112,443,0,4,87778
113,443,0,4,87778
114,443,0,4,87778
115,442,1,4,87778
116,442,0,5,87778
117,442,0,3,87780
118,442,0,2,87781
119,442,0,2,87781
