Step,Susceptible,Exposed,Infected,Recovered
0,88173,47,4,1
1,88129,83,12,1
2,87978,212,32,3
3,87715,436,70,4
4,87426,653,132,14
5,87176,809,210,30
6,86822,1026,317,60
7,86008,1690,421,106
8,84778,2665,643,139
9,82662,4335,1016,212
10,79212,7085,1587,341
11,75506,9687,2490,542
12,71546,12106,3723,850
13,67499,14217,5243,1266
14,63696,15681,6965,1883
15,59822,17044,8622,2737
16,55504,18660,10299,3762
17,50466,20642,12104,5013
18,44954,22761,13984,6526
19,39330,24637,15975,8283
20,33735,26340,17971,10179
21,28154,27707,20074,12290
22,23056,28382,22093,14694
23,18694,28221,23999,17311
24,14880,27489,25647,20209
25,11766,26213,27009,23237
26,9178,24545,27965,26537
27,7156,22564,28588,29917
28,5613,20542,28742,33328
29,4438,18477,28506,36804
30,3540,16335,28141,40209
31,2812,14454,27429,43530
32,2277,12670,26415,46863
33,1868,11051,25243,50063
34,1565,9600,23936,53124
35,1338,8323,22541,56023
36,1126,7220,21184,58695
37,960,6231,19797,61237
38,830,5359,18463,63573
39,725,4614,17110,65776
40,653,3944,15914,67714
41,592,3363,14645,69625
42,534,2886,13509,71296
43,473,2480,12325,72947
44,438,2108,11261,74418
45,407,1805,10248,75765
46,383,1537,9272,77033
47,353,1318,8401,78153
48,330,1145,7596,79154
49,312,976,6834,80103
50,303,826,6161,80935
51,286,707,5578,81654
52,278,600,5052,82295
53,270,510,4568,82877
54,261,429,4108,83427
55,252,383,3638,83952
56,248,327,3255,84395
57,244,267,2937,84777
58,238,226,2611,85150
59,232,194,2338,85461
60,230,158,2093,85744
61,227,137,1871,85990
62,225,118,1662,86220
63,222,105,1500,86398
64,221,89,1363,86552
65,219,81,1216,86709
66,217,69,1082,86857
67,214,62,948,87001
68,214,53,829,87129
69,213,46,730,87236
70,212,40,651,87322
71,209,40,571,87405
72,209,33,501,87482
73,208,26,444,87547
74,208,22,387,87608
75,207,18,344,87656
76,206,15,308,87696
77,206,13,276,87730
78,206,12,241,87766
79,205,11,211,87798
80,205,10,192,87818
81,205,9,179,87832
82,205,8,168,87844
83,205,7,152,87861
84,204,7,135,87879
85,204,6,116,87899
86,204,4,108,87909
87,204,4,90,87927
88,204,3,82,87936
89,204,3,75,87943
90,204,2,69,87950
91,204,2,57,87962
92,204,2,48,87971
93,204,2,45,87974
94,204,2,41,87978
95,204,2,34,87985
96,204,2,31,87988
97,204,2,24,87995
98,204,1,21,87999
99,204,0,20,88001
100,204,0,18,88003
101,204,0,16,88005
102,204,0,15,88006
103,204,0,14,88007
104,204,0,12,88009
105,204,0,10,88011
106,203,1,8,88013
107,203,1,6,88015
108,203,0,6,88016
109,203,0,6,88016
110,203,0,6,88016
111,203,0,6,88016
112,203,0,6,88016
113,203,0,4,88018
114,203,0,4,88018
115,203,0,4,88018
116,203,0,3,88019
117,203,0,3,88019
118,203,0,2,88020
119,203,0,1,88021
