Step,Susceptible,Exposed,Infected,Recovered
0,88182,38,4,1
1,88149,61,14,1
2,87990,213,17,5
3,87864,304,50,7
4,87679,430,102,14
5,87485,534,185,21
6,87224,692,270,39
7,86586,1180,384,75
8,85246,2274,575,130
9,83192,3870,967,196
10,80778,5510,1613,324
11,77441,7710,2567,507
12,73568,10145,3730,782
13,69567,12098,5324,1236
14,65732,13539,7097,1857
15,62041,14527,8922,2735
16,58298,15334,10820,3773
17,53899,16668,12595,5063
18,49137,18158,14344,6586
19,44093,19580,16297,8255
20,38869,20838,18288,10230
21,33636,21926,20279,12384
22,28697,22529,22213,14786
23,24054,22679,24030,17462
24,19877,22417,25578,20353
25,16420,21457,26906,23442
26,13437,20187,27998,26603
27,10970,18560,28833,29862
28,8949,16815,29153,33308
29,7347,15027,29065,36786
30,6036,13319,28551,40319
31,4976,11684,27773,43792
32,4186,10116,26811,47112
33,3567,8779,25524,50355
34,3044,7561,24232,53388
35,2619,6453,22883,56270
36,2284,5460,21494,58987
37,2028,4637,20033,61527
38,1820,3882,18478,64045
39,1640,3310,17030,66245
40,1496,2783,15763,68183
41,1364,2342,14480,70039
42,1257,1995,13106,71867
43,1185,1664,11993,73383
44,1107,1401,10804,74913
45,1040,1190,9748,76247
46,980,1024,8773,77448
47,939,883,7928,78475
48,902,731,7166,79426
49,874,625,6447,80279
50,842,539,5790,81054
51,821,454,5207,81743
52,798,390,4677,82360
53,779,335,4195,82916
54,765,286,3787,83387
55,751,242,3436,83796
56,740,210,3067,84208
57,734,184,2750,84557
58,724,162,2469,84870
59,715,129,2232,85149
60,712,108,1952,85453
61,711,81,1747,85686
62,705,70,1567,85883
63,699,61,1390,86075
64,694,53,1228,86250
65,694,45,1097,86389
66,690,40,959,86536
67,685,38,851,86651
68,681,39,770,86735
69,680,36,688,86821
70,676,32,625,86892
71,674,29,549,86973
72,672,26,480,87047
73,671,21,436,87097
74,670,17,380,87158
75,668,17,335,87205
76,667,15,300,87243
77,666,13,267,87279
78,665,12,244,87304
79,664,12,212,87337
80,662,12,196,87355
81,662,9,154,87400
82,661,8,140,87416
83,661,6,126,87432
84,661,4,117,87443
85,660,4,106,87455
86,659,5,97,87464
87,659,2,93,87471
88,659,2,86,87478
89,659,2,82,87482
90,659,2,72,87492
91,659,1,66,87499
92,659,1,58,87507
93,659,1,51,87514
94,659,1,47,87518
95,658,2,44,87521
96,658,2,40,87525
97,658,1,37,87529
98,658,1,31,87535
99,658,1,25,87541
100,658,1,22,87544
101,657,2,20,87546
102,657,1,18,87549
103,657,1,16,87551
104,657,1,14,87553
105,657,1,13,87554
106,657,0,14,87554
107,657,0,13,87555
108,657,0,12,87556
109,657,0,11,87557
110,657,0,9,87559
111,657,0,7,87561
112,657,0,6,87562
113,657,0,6,87562
114,657,0,5,87563
115,657,0,5,87563
116,657,0,5,87563
117,657,0,5,87563
118,657,0,5,87563
119,657,0,4,87564
