Step,Susceptible,Exposed,Infected,Recovered
0,88179,41,4,1
1,88156,55,13,1
2,88019,184,20,2
3,87842,319,59,5
4,87640,433,139,13
5,87439,523,242,21
6,87121,738,317,49
7,86374,1310,452,89
8,84892,2531,659,143
9,82705,4148,1150,222
10,79311,6649,1892,373
11,74711,9760,3163,591
12,70082,12287,4916,940
13,66167,13465,7083,1510
14,62252,14442,9189,2342
15,57764,15759,11262,3440
16,52712,17412,13306,4795
17,47173,19004,15604,6444
18,41293,20746,17794,8392
19,35257,22275,20117,10576
20,29495,23138,22539,13053
21,24046,23494,24973,15712
22,19314,23051,27180,18680
23,15299,21932,29088,21906
24,11951,20460,30319,25495
25,9410,18431,31246,29138
26,7320,16333,31784,32788
27,5786,14284,31498,36657
28,4592,12326,30916,40391
29,3717,10510,29885,44113
30,3030,8892,28640,47663
31,2494,7504,27060,51167
32,2072,6239,25475,54439
33,1737,5167,23748,57573
34,1489,4260,22015,60461
35,1275,3554,20291,63105
36,1123,2947,18563,65592
37,988,2447,16980,67810
38,883,2009,15467,69866
39,796,1648,14007,71774
40,734,1323,12716,73452
41,685,1086,11498,74956
42,639,897,10304,76385
43,604,733,9295,77593
44,566,613,8389,78657
45,535,502,7578,79610
46,504,434,6718,80569
47,487,354,5963,81421
48,473,275,5299,82178
49,464,211,4741,82809
50,453,175,4197,83400
51,446,142,3743,83894
52,443,111,3339,84332
53,431,102,2952,84740
54,424,87,2654,85060
55,417,73,2374,85361
56,413,63,2112,85637
57,411,47,1896,85871
58,407,47,1666,86105
59,405,40,1478,86302
60,405,29,1301,86490
61,403,28,1141,86653
62,401,24,1020,86780
63,400,18,917,86890
64,399,16,814,86996
65,396,17,736,87076
66,393,19,648,87165
67,391,19,558,87257
68,390,17,494,87324
69,389,15,438,87383
70,389,11,395,87430
71,387,11,342,87485
72,386,10,312,87517
73,385,9,284,87547
74,384,9,251,87581
75,382,10,228,87605
76,382,8,203,87632
77,382,6,181,87656
78,382,5,167,87671
79,382,4,146,87693
80,382,4,126,87713
81,382,3,118,87722
82,382,1,110,87732
83,382,1,97,87745
84,382,1,87,87755
85,382,1,77,87765
86,382,1,68,87774
87,382,1,57,87785
88,382,1,52,87790
89,382,1,46,87796
90,382,1,40,87802
91,382,1,33,87809
92,381,1,32,87811
93,381,1,27,87816
94,381,1,21,87822
95,381,1,18,87825
96,381,1,16,87827
97,381,1,14,87829
98,381,1,11,87832
99,381,1,11,87832
100,381,1,9,87834
101,381,1,8,87835
102,381,1,7,87836
103,381,1,5,87838
104,381,0,6,87838
105,381,0,6,87838
106,381,0,6,87838
107,381,0,6,87838
108,381,0,6,87838
109,381,0,6,87838
110,381,0,6,87838
111,381,0,5,87839
112,381,0,5,87839
113,381,0,4,87840
114,381,0,4,87840
115,381,0,3,87841
116,381,0,2,87842
117,381,0,2,87842
118,381,0,2,87842
119,381,0,2,87842
