Step,Susceptible,Exposed,Infected,Recovered
0,88165,55,4,1
1,88127,82,15,1
2,87959,234,29,3
3,87743,393,79,10
4,87564,479,165,17
5,87276,671,233,45
6,86935,839,369,82
7,85975,1617,514,119
8,84350,2894,804,177
9,81720,4885,1355,265
10,77722,7841,2234,428
11,73575,10228,3736,686
12,69378,12225,5526,1096
13,65210,13642,7683,1690
14,61107,14675,9933,2510
15,56529,16047,12053,3596
16,51236,17814,14342,4833
17,45478,19660,16712,6375
18,39233,21523,19255,8214
19,33210,22908,21836,10271
20,27444,23657,24454,12670
21,22176,23712,26897,15440
22,17548,23154,29129,18394
23,13626,21970,31099,21530
24,10589,20236,32460,24940
25,8208,18115,33383,28519
26,6347,15867,33774,32237
27,4905,13770,33678,35872
28,3816,11754,33093,39562
29,3038,9949,31943,43295
30,2461,8339,30520,46905
31,2008,6982,28975,50260
32,1636,5787,27374,53428
33,1359,4795,25628,56443
34,1165,3960,23866,59234
35,992,3244,22088,61901
36,852,2643,20460,64270
37,744,2163,18768,66550
38,685,1760,17185,68595
39,614,1465,15663,70483
40,549,1212,14262,72202
41,508,1007,12963,73747
42,471,825,11759,75170
43,442,652,10637,76494
44,421,528,9641,77635
45,398,429,8730,78668
46,371,352,7841,79661
47,356,280,7072,80517
48,342,241,6342,81300
49,327,209,5714,81975
50,317,174,5140,82594
51,304,157,4594,83170
52,301,117,4118,83689
53,293,100,3691,84141
54,282,90,3293,84560
55,276,77,2918,84954
56,275,58,2619,85273
57,272,50,2349,85554
58,270,35,2091,85829
59,267,27,1890,86041
60,266,23,1672,86264
61,264,22,1482,86457
62,264,17,1313,86631
63,264,14,1194,86753
64,262,13,1056,86894
65,259,13,951,87002
66,256,16,852,87101
67,255,16,765,87189
68,255,12,683,87275
69,255,12,614,87344
70,254,12,546,87413
71,254,12,496,87463
72,253,10,451,87511
73,252,8,407,87558
74,251,7,376,87591
75,251,4,337,87633
76,249,6,305,87665
77,249,5,269,87702
78,249,4,232,87740
79,249,4,210,87762
80,249,3,191,87782
81,249,2,165,87809
82,249,2,153,87821
83,249,1,142,87833
84,248,2,126,87849
85,248,2,109,87866
86,248,2,95,87880
87,248,2,85,87890
88,248,1,75,87901
89,247,2,68,87908
90,247,1,60,87917
91,247,1,53,87924
92,247,1,45,87932
93,247,0,43,87935
94,246,1,35,87943
95,246,1,30,87948
96,246,1,28,87950
97,246,1,25,87953
98,246,0,23,87956
99,246,0,22,87957
100,246,0,20,87959
101,246,0,19,87960
102,246,0,19,87960
103,246,0,17,87962
104,246,0,14,87965
105,246,0,13,87966
106,246,0,11,87968
107,246,0,8,87971
108,246,0,8,87971
109,246,0,7,87972
110,246,0,6,87973
111,246,0,5,87974
112,246,0,4,87975
113,246,0,4,87975
114,246,0,4,87975
115,246,0,4,87975
116,246,0,4,87975
117,246,0,4,87975
118,246,0,4,87975
119,246,0,4,87975
