Step,Susceptible,Exposed,Infected,Recovered
0,88179,41,5,0
1,88149,66,10,0
2,88034,169,22,0
3,87846,326,52,1
4,87695,429,96,5
5,87568,481,166,10
6,87424,548,225,28
7,87025,864,292,44
8,86423,1322,411,69
9,85027,2506,588,104
10,82616,4517,943,149
11,79582,6798,1612,233
12,75989,9260,2600,376
13,72287,11460,3865,613
14,68649,13282,5353,941
15,65379,14496,6899,1451
16,62325,15233,8568,2099
17,58823,16293,10261,2848
18,54769,17625,12032,3799
19,50205,19357,13742,4921
20,45391,21103,15543,6188
21,40304,22812,17465,7644
22,35361,23987,19641,9236
23,30451,25159,21549,11066
24,25879,25697,23692,12957
25,21563,25929,25660,15073
26,17716,25676,27446,17387
27,14398,24896,29059,19872
28,11642,23612,30454,22517
29,9395,22102,31515,25213
30,7602,20372,32212,28039
31,6149,18522,32649,30905
32,4935,16678,32790,33822
33,4040,14920,32584,36681
34,3359,13256,31952,39658
35,2763,11766,31192,42504
36,2273,10357,30205,45390
37,1911,9111,29043,48160
38,1632,7964,27848,50781
39,1391,6917,26626,53291
40,1211,5975,25424,55615
41,1058,5204,24045,57918
42,936,4500,22738,60051
43,817,3946,21328,62134
44,723,3413,20004,64085
45,651,2949,18766,65859
46,587,2550,17520,67568
47,531,2207,16311,69176
48,493,1877,15151,70704
49,460,1634,13989,72142
50,427,1403,12954,73441
51,399,1195,12022,74609
52,368,1035,11109,75713
53,350,883,10277,76715
54,335,763,9475,77652
55,321,659,8758,78487
56,305,568,8072,79280
57,288,503,7427,80007
58,277,435,6835,80678
59,265,383,6251,81326
60,262,332,5763,81868
61,255,295,5272,82403
62,250,257,4837,82881
63,246,205,4455,83319
64,240,183,4057,83745
65,238,159,3719,84109
66,232,127,3412,84454
67,232,111,3124,84758
68,230,93,2861,85041
69,226,77,2636,85286
70,225,63,2423,85514
71,220,61,2215,85729
72,218,51,2017,85939
73,217,44,1840,86124
74,215,35,1683,86292
75,212,36,1533,86444
76,208,36,1391,86590
77,208,25,1289,86703
78,208,22,1194,86801
79,205,22,1114,86884
80,203,22,1025,86975
81,202,21,927,87075
82,200,17,850,87158
83,199,15,773,87238
84,199,10,710,87306
85,199,8,648,87370
86,199,7,588,87431
87,199,4,539,87483
88,199,3,495,87528
89,198,2,458,87567
90,198,2,410,87615
91,197,3,382,87643
92,197,3,346,87679
93,197,3,311,87714
94,197,3,276,87749
95,195,5,247,87778
96,195,3,240,87787
97,195,2,222,87806
98,194,3,203,87825
99,194,2,182,87847
100,192,4,170,87859
101,192,2,158,87873
102,192,0,152,87881
103,192,0,142,87891
104,192,0,128,87905
105,192,0,116,87917
106,192,0,109,87924
107,191,1,102,87931
108,191,1,95,87938
109,191,1,86,87947
110,190,1,77,87957
111,190,1,72,87962
112,190,0,68,87967
113,190,0,60,87975
114,190,0,56,87979
115,189,1,52,87983
116,189,1,49,87986
117,189,1,45,87990
118,189,1,42,87993
119,188,1,39,87997
