Step,Susceptible,Exposed,Infected,Recovered
0,88186,34,3,2
1,88169,48,6,2
2,88123,86,14,2
3,87979,219,25,2
4,87812,335,72,6
5,87522,549,139,15
6,87265,687,249,24
7,86892,927,362,44
8,86307,1314,525,79
9,85313,2027,768,117
10,83511,3409,1114,191
11,81125,5021,1802,277
12,77371,7712,2715,427
13,73087,10313,4189,636
14,69030,12156,6063,976
15,65572,12892,8335,1426
16,62282,13361,10498,2084
17,58458,14293,12562,2912
18,54219,15458,14621,3927
19,49679,16706,16761,5079
20,44653,18094,18966,6512
21,39507,19351,21409,7958
22,34312,20312,23974,9627
23,29137,20955,26602,11531
24,24384,21022,29138,13681
25,20053,20721,31416,16035
26,16359,19856,33478,18532
27,13166,18796,35010,21253
28,10575,17250,36393,24007
29,8539,15481,37280,26925
30,6889,13757,37655,29924
31,5551,11989,37792,32893
32,4546,10284,37563,35832
33,3710,8813,36923,38779
34,3047,7521,35975,41682
35,2558,6259,34819,44589
36,2173,5265,33425,47362
37,1867,4435,31882,50041
38,1570,3796,30243,52616
39,1370,3155,28662,55038
40,1190,2647,26981,57407
41,1036,2243,25381,59565
42,917,1840,23867,61601
43,833,1527,22331,63534
44,759,1254,20923,65289
45,693,1051,19532,66949
46,623,895,18152,68555
47,574,730,16920,70001
48,534,601,15743,71347
49,507,480,14675,72563
50,464,414,13632,73715
51,431,345,12676,74773
52,401,294,11716,75814
53,388,241,10881,76715
54,367,209,10134,77515
55,351,177,9339,78358
56,336,157,8595,79137
57,325,133,7942,79825
58,314,120,7332,80459
59,305,103,6774,81043
60,297,91,6289,81548
61,287,74,5780,82084
62,279,74,5322,82550
63,273,64,4921,82967
64,269,52,4519,83385
65,263,42,4210,83710
66,260,37,3880,84048
67,255,28,3584,84358
68,248,29,3310,84638
69,241,31,3060,84893
70,240,29,2836,85120
71,238,27,2611,85349
72,236,20,2403,85566
73,234,15,2213,85763
74,233,12,2052,85928
75,230,14,1886,86095
76,226,16,1745,86238
77,224,16,1600,86385
78,222,17,1488,86498
79,219,16,1362,86628
80,217,16,1251,86741
81,217,11,1156,86841
82,212,16,1054,86943
83,212,13,983,87017
84,212,10,906,87097
85,211,6,832,87176
86,211,5,764,87245
87,210,5,711,87299
88,209,5,647,87364
89,209,5,588,87423
90,209,4,545,87467
91,207,5,493,87520
92,206,5,452,87562
93,205,6,423,87591
94,205,6,391,87623
95,203,8,356,87658
96,202,8,323,87692
97,202,7,298,87718
98,202,5,278,87740
99,202,5,261,87757
100,202,3,246,87774
101,202,1,227,87795
102,202,1,207,87815
103,201,2,187,87835
104,201,1,174,87849
105,201,0,159,87865
106,201,0,145,87879
107,201,0,123,87901
108,200,1,105,87919
109,200,1,97,87927
110,200,0,94,87931
111,200,0,88,87937
112,200,0,85,87940
113,200,0,79,87946
114,200,0,73,87952
115,200,0,70,87955
116,200,0,63,87962
117,200,0,60,87965
118,200,0,58,87967
119,200,0,54,87971
