Step,Susceptible,Exposed,Infected,Recovered
0,88164,56,2,3
1,88162,47,13,3
2,87995,203,22,5
3,87809,340,70,6
4,87626,449,139,11
5,87508,450,248,19
6,87145,726,312,42
7,86600,1123,441,61
8,85127,2354,647,97
9,82610,4355,1104,156
10,78532,7444,2000,249
11,73453,10901,3475,396
12,68759,13154,5625,687
13,64472,14585,8025,1143
14,60051,15864,10477,1833
15,54716,17718,13087,2704
16,48628,19928,15865,3804
17,42033,22234,18850,5108
18,34978,24581,22037,6629
19,28220,26049,25589,8367
20,22002,26530,29279,10414
21,16573,26151,32685,12816
22,12271,24743,35744,15467
23,8955,22511,38318,18441
24,6394,20160,40070,21601
25,4570,17657,41144,24854
26,3240,15064,41811,28110
27,2332,12701,41746,31446
28,1726,10443,41282,34774
29,1264,8618,40151,38192
30,944,7059,38799,41423
31,726,5697,37246,44556
32,567,4590,35541,47527
33,472,3690,33651,50412
34,372,3005,31733,53115
35,300,2425,29740,55760
36,251,1966,27819,58189
37,203,1593,26014,60415
38,164,1254,24334,62473
39,137,1002,22635,64451
40,122,791,21013,66299
41,109,628,19473,68015
42,99,519,18031,69576
43,85,421,16680,71039
44,78,332,15477,72338
45,71,266,14306,73582
46,65,210,13188,74762
47,63,167,12212,75783
48,59,141,11222,76803
49,55,115,10295,77760
50,49,101,9519,78556
51,46,82,8777,79320
52,44,59,8129,79993
53,42,47,7469,80667
54,39,35,6876,81275
55,38,22,6329,81836
56,38,17,5807,82363
57,37,14,5340,82834
58,36,13,4893,83283
59,36,12,4508,83669
60,35,12,4122,84056
61,34,8,3820,84363
62,33,7,3534,84651
63,32,7,3242,84944
64,32,7,2972,85214
65,32,6,2736,85451
66,32,5,2506,85682
67,31,5,2294,85895
68,31,2,2108,86084
69,31,2,1929,86263
70,31,0,1781,86413
71,31,0,1636,86558
72,31,0,1508,86686
73,31,0,1385,86809
74,31,0,1266,86928
75,30,1,1170,87024
76,30,0,1081,87114
77,30,0,998,87197
78,30,0,914,87281
79,29,1,843,87352
80,29,1,777,87418
81,29,1,713,87482
82,28,2,659,87536
83,28,2,611,87584
84,27,3,559,87636
85,27,2,520,87676
86,27,1,476,87721
87,26,2,440,87757
88,26,2,415,87782
89,26,2,379,87818
90,26,2,348,87849
91,26,2,324,87873
92,26,2,303,87894
93,26,2,273,87924
94,26,2,250,87947
95,26,1,231,87967
96,26,1,212,87986
97,26,1,192,88006
98,26,1,175,88023
99,26,1,162,88036
100,26,1,151,88047
101,26,1,143,88055
102,26,1,134,88064
103,26,1,123,88075
104,26,1,112,88086
105,26,1,100,88098
106,26,1,94,88104
107,26,0,84,88115
108,26,0,77,88122
109,26,0,74,88125
110,26,0,69,88130
111,26,0,64,88135
112,26,0,63,88136
113,26,0,53,88146
114,26,0,48,88151
115,26,0,45,88154
116,26,0,41,88158
117,26,0,38,88161
118,26,0,37,88162
119,26,0,35,88164
