Step,Susceptible,Exposed,Infected,Recovered
0,88182,38,5,0
1,88158,56,10,1
2,88084,122,17,2
3,87976,212,34,3
4,87819,340,60,6
5,87680,417,114,14
6,87527,496,177,25
7,87315,625,240,45
8,87017,831,295,82
9,86466,1240,406,113
10,85528,1983,560,154
11,84147,3093,768,217
12,82509,4242,1174,300
13,80310,5737,1769,409
14,77635,7504,2469,617
15,74847,9108,3369,901
16,71837,10664,4471,1253
17,68703,12158,5617,1747
18,65965,12997,6877,2386
19,63407,13480,8166,3172
20,60877,13771,9539,4038
21,58066,14345,10725,5089
22,54944,15267,11714,6300
23,51627,16051,12977,7570
24,48121,16999,14140,8965
25,44566,17862,15275,10522
26,40838,18618,16526,12243
27,37129,19278,17743,14075
28,33578,19705,18911,16031
29,30161,19935,19931,18198
30,26775,20099,21009,20342
31,23803,19866,21867,22689
32,21034,19413,22709,25069
33,18570,18786,23257,27612
34,16253,18079,23729,30164
35,14308,17137,24081,32699
36,12578,16191,24104,35352
37,11124,15089,24013,37999
38,9771,14087,23752,40615
39,8681,12915,23468,43161
40,7732,11917,22994,45582
41,6919,10835,22347,48124
42,6234,9746,21650,50595
43,5644,8811,20799,52971
44,5130,7955,19906,55234
45,4695,7077,19041,57412
46,4303,6346,18067,59509
47,3983,5658,16991,61593
48,3731,4975,16021,63498
49,3492,4423,15106,65204
50,3303,3903,14119,66900
51,3116,3484,13152,68473
52,2928,3137,12297,69863
53,2777,2761,11472,71215
54,2641,2487,10644,72453
55,2525,2209,9916,73575
56,2429,1959,9122,74715
57,2341,1724,8412,75748
58,2264,1546,7729,76686
59,2193,1389,7124,77519
60,2135,1215,6605,78270
61,2073,1083,6077,78992
62,2016,975,5580,79654
63,1969,871,5073,80312
64,1921,777,4597,80930
65,1887,692,4207,81439
66,1856,628,3841,81900
67,1835,526,3515,82349
68,1810,473,3217,82725
69,1783,416,2990,83036
70,1763,361,2730,83371
71,1741,343,2435,83706
72,1725,298,2223,83979
73,1703,275,2025,84222
74,1691,245,1848,84441
75,1682,221,1690,84632
76,1673,195,1534,84823
77,1665,173,1412,84975
78,1660,152,1282,85131
79,1647,141,1158,85279
80,1640,121,1051,85413
81,1630,114,936,85545
82,1627,101,840,85657
83,1620,96,739,85770
84,1614,85,673,85853
85,1609,73,618,85925
86,1608,65,571,85981
87,1604,60,510,86051
88,1603,51,470,86101
89,1597,48,428,86152
90,1591,48,379,86207
91,1588,48,334,86255
92,1587,44,312,86282
93,1585,39,291,86310
94,1583,32,270,86340
95,1583,27,244,86371
96,1582,23,226,86394
97,1581,20,194,86430
98,1580,19,179,86447
99,1580,17,169,86459
100,1579,15,159,86472
101,1579,13,141,86492
102,1578,12,128,86507
103,1578,11,110,86526
104,1578,9,97,86541
105,1578,7,91,86549
106,1578,7,81,86559
107,1577,6,71,86571
108,1577,5,65,86578
109,1577,5,55,86588
110,1577,5,45,86598
111,1577,5,39,86604
112,1577,4,37,86607
113,1577,4,36,86608
114,1577,3,33,86612
115,1576,4,29,86616
116,1576,2,27,86620
117,1576,2,22,86625
118,1575,2,18,86630
119,1575,1,19,86630
