Step,Susceptible,Exposed,Infected,Recovered
0,88183,37,4,1
1,88162,54,8,1
2,88089,109,25,2
3,87895,285,37,8
4,87781,352,79,13
5,87620,450,136,19
6,87427,554,217,27
7,87122,774,280,49
8,86560,1210,372,83
9,85582,1939,599,105
10,84044,3069,936,176
11,82382,4113,1439,291
12,80173,5481,2102,469
13,77439,7116,2955,715
14,74007,9061,4134,1023
15,70304,10910,5549,1462
16,66934,12064,7151,2076
17,64107,12431,8835,2852
18,61348,12695,10364,3818
19,58236,13219,11801,4969
20,54854,13987,13099,6285
21,51182,14918,14431,7694
22,47382,15825,15768,9250
23,43414,16660,17169,10982
24,39398,17343,18681,12803
25,35354,18034,19901,14936
26,31454,18339,21321,17111
27,27765,18440,22503,19517
28,24426,18083,23697,22019
29,21383,17591,24672,24579
30,18559,16831,25580,27255
31,16071,15929,26145,30080
32,14046,14798,26469,32912
33,12232,13659,26523,35811
34,10709,12399,26367,38750
35,9391,11261,25862,41711
36,8262,10174,25214,44575
37,7270,9202,24449,47304
38,6442,8259,23522,50002
39,5785,7243,22680,52517
40,5234,6318,21617,55056
41,4749,5529,20517,57430
42,4312,4880,19376,59657
43,3947,4283,18216,61779
44,3647,3717,17111,63750
45,3401,3217,16039,65568
46,3163,2843,14906,67313
47,2996,2464,13838,68927
48,2836,2125,12897,70367
49,2701,1826,11935,71763
50,2558,1612,10923,73132
51,2456,1385,10027,74357
52,2340,1226,9185,75474
53,2262,1035,8483,76445
54,2181,910,7746,77388
55,2123,789,7083,78230
56,2073,658,6489,79005
57,2020,587,5903,79715
58,1957,547,5319,80402
59,1921,475,4875,80954
60,1879,429,4453,81464
61,1847,377,4016,81985
62,1813,349,3619,82444
63,1786,303,3301,82835
64,1762,261,2985,83217
65,1741,227,2726,83531
66,1717,212,2466,83830
67,1701,182,2239,84103
68,1686,161,2018,84360
69,1682,135,1841,84567
70,1671,120,1647,84787
71,1662,105,1497,84961
72,1656,91,1348,85130
73,1648,82,1219,85276
74,1642,71,1097,85415
75,1628,68,973,85556
76,1619,70,890,85646
77,1614,61,800,85750
78,1609,55,723,85838
79,1601,49,648,85927
80,1601,38,590,85996
81,1597,31,532,86065
82,1595,26,478,86126
83,1590,26,427,86182
84,1585,26,373,86241
85,1585,22,328,86290
86,1585,19,296,86325
87,1585,12,263,86365
88,1584,13,245,86383
89,1584,10,225,86406
90,1581,12,192,86440
91,1578,14,178,86455
92,1577,13,169,86466
93,1577,10,158,86480
94,1577,8,140,86500
95,1576,8,132,86509
96,1576,5,124,86520
97,1573,6,109,86537
98,1572,6,99,86548
99,1572,5,87,86561
100,1572,5,76,86572
101,1572,5,69,86579
102,1572,4,66,86583
103,1571,5,63,86586
104,1571,2,57,86595
105,1571,2,49,86603
106,1569,4,45,86607
107,1569,2,43,86611
108,1569,2,36,86618
109,1569,2,33,86621
110,1569,1,32,86623
111,1569,1,30,86625
112,1569,1,29,86626
113,1569,1,27,86628
114,1569,1,24,86631
115,1569,1,21,86634
116,1569,1,21,86634
117,1569,1,17,86638
118,1569,1,16,86639
119,1568,1,14,86642
