Step,Susceptible,Exposed,Infected,Recovered
0,88165,55,4,1
1,88126,86,12,1
2,87948,245,29,3
3,87721,427,72,5
4,87565,503,144,13
5,87379,588,228,30
6,86857,987,331,50
7,85840,1799,500,86
8,83917,3372,812,124
9,80837,5775,1422,191
10,76905,8545,2467,308
11,72577,11143,3967,538
12,67927,13595,5803,900
13,63734,15040,8049,1402
14,59185,16598,10286,2156
15,53925,18486,12805,3009
16,48022,20712,15341,4150
17,41544,23001,18138,5542
18,34947,24979,21087,7212
19,28593,26257,24264,9111
20,22537,27129,27318,11241
21,17267,26962,30306,13690
22,12942,25929,32925,16429
23,9639,24134,34940,19512
24,7059,21921,36549,22696
25,5211,19277,37756,25981
26,3865,16769,38167,29424
27,2856,14372,38149,32848
28,2109,12234,37645,36237
29,1608,10370,36591,39656
30,1239,8714,35324,42948
31,940,7303,33901,46081
32,732,6010,32313,49170
33,588,4956,30555,52126
34,469,4104,28792,54860
35,388,3406,26967,57464
36,334,2777,25247,59867
37,260,2307,23514,62144
38,231,1858,21821,64315
39,205,1486,20255,66279
40,185,1226,18764,68050
41,157,979,17339,69750
42,141,796,15977,71311
43,122,654,14713,72736
44,109,555,13528,74033
45,102,459,12375,75289
46,93,374,11334,76424
47,89,299,10395,77442
48,84,251,9500,78390
49,82,197,8680,79266
50,73,172,7957,80023
51,71,134,7315,80705
52,67,121,6669,81368
53,66,90,6138,81931
54,65,70,5625,82465
55,64,54,5137,82970
56,64,44,4702,83415
57,64,35,4278,83848
58,62,32,3862,84269
59,60,27,3521,84617
60,59,23,3200,84943
61,59,18,2942,85206
62,59,17,2671,85478
63,55,18,2429,85723
64,55,12,2236,85922
65,55,9,2041,86120
66,54,8,1877,86286
67,54,6,1709,86456
68,54,6,1544,86621
69,54,6,1413,86752
70,54,5,1260,86906
71,53,4,1159,87009
72,53,3,1038,87131
73,52,4,928,87241
74,52,3,846,87324
75,51,3,778,87393
76,51,2,697,87475
77,51,2,633,87539
78,51,2,584,87588
79,51,2,539,87633
80,51,2,491,87681
81,51,2,437,87735
82,50,1,407,87767
83,50,1,372,87802
84,50,1,344,87830
85,50,1,320,87854
86,50,1,293,87881
87,50,1,258,87916
88,50,1,229,87945
89,50,1,201,87973
90,50,1,177,87997
91,50,0,168,88007
92,50,0,147,88028
93,50,0,136,88039
94,50,0,126,88049
95,50,0,116,88059
96,50,0,102,88073
97,50,0,94,88081
98,50,0,85,88090
99,50,0,79,88096
100,50,0,71,88104
101,50,0,70,88105
102,50,0,66,88109
103,50,0,62,88113
104,50,0,57,88118
105,50,0,55,88120
106,50,0,51,88124
107,50,0,48,88127
108,50,0,40,88135
109,50,0,37,88138
110,50,0,35,88140
111,50,0,31,88144
112,50,0,27,88148
113,50,0,23,88152
114,50,0,19,88156
115,50,0,17,88158
116,50,0,12,88163
117,50,0,11,88164
118,50,0,10,88165
119,50,0,9,88166
