Step,Susceptible,Exposed,Infected,Recovered
0,88172,48,5,0
1,88116,94,15,0
2,87933,262,29,1
3,87737,426,58,4
4,87587,510,115,13
5,87414,598,191,22
6,86999,917,271,38
7,86246,1536,378,65
8,85084,2451,577,113
9,82932,4216,901,176
10,79804,6663,1494,264
11,75860,9526,2430,409
12,71689,12198,3708,630
13,67965,13947,5304,1009
14,64023,15643,7032,1527
15,60083,17025,8858,2259
16,55516,18862,10737,3110
17,50475,20827,12728,4195
18,44756,23242,14774,5453
19,39063,25344,16878,6940
20,33070,27315,19217,8623
21,27579,28376,21713,10557
22,22183,29222,24159,12661
23,17533,29066,26583,15043
24,13673,28175,28587,17790
25,10610,26786,30211,20618
26,8068,25086,31412,23659
27,6109,22987,32328,26801
28,4631,20740,32915,29939
29,3588,18487,32908,33242
30,2748,16421,32522,36534
31,2155,14343,31994,39733
32,1677,12601,30982,42965
33,1364,10896,30017,45948
34,1112,9410,28716,48987
35,925,8135,27254,51911
36,766,6983,25778,54698
37,646,6012,24272,57295
38,574,5116,22876,59659
39,493,4400,21286,62046
40,414,3766,19852,64193
41,357,3184,18508,66176
42,321,2754,17081,68069
43,288,2397,15732,69808
44,262,2046,14629,71288
45,233,1700,13544,72748
46,214,1467,12492,74052
47,198,1249,11497,75281
48,188,1052,10531,76454
49,172,888,9710,77455
50,165,730,8861,78469
51,161,624,8053,79387
52,152,541,7352,80180
53,145,475,6703,80902
54,141,406,6097,81581
55,132,364,5509,82220
56,132,308,5009,82776
57,129,258,4579,83259
58,127,221,4154,83723
59,124,185,3812,84104
60,120,156,3460,84489
61,114,140,3151,84820
62,112,113,2865,85135
63,109,100,2624,85392
64,108,85,2382,85650
65,107,76,2149,85893
66,106,65,1957,86097
67,102,57,1778,86288
68,102,48,1580,86495
69,99,44,1445,86637
70,99,37,1313,86776
71,99,34,1188,86904
72,98,30,1061,87036
73,97,27,952,87149
74,97,25,863,87240
75,96,18,779,87332
76,96,14,697,87418
77,96,12,628,87489
78,96,11,569,87549
79,96,11,509,87609
80,96,9,463,87657
81,96,7,405,87717
82,96,6,364,87759
83,96,6,328,87795
84,96,4,293,87832
85,95,5,258,87867
86,95,5,237,87888
87,95,5,213,87912
88,94,5,195,87931
89,94,4,175,87952
90,94,4,157,87970
91,94,4,144,87983
92,94,3,127,88001
93,94,1,119,88011
94,94,1,108,88022
95,94,1,90,88040
96,94,1,79,88051
97,94,1,73,88057
98,94,0,67,88064
99,94,0,64,88067
100,94,0,60,88071
101,94,0,56,88075
102,94,0,54,88077
103,94,0,49,88082
104,94,0,45,88086
105,94,0,41,88090
106,94,0,38,88093
107,94,0,33,88098
108,94,0,29,88102
109,94,0,28,88103
110,94,0,27,88104
111,94,0,24,88107
112,94,0,21,88110
113,94,0,18,88113
114,94,0,16,88115
115,94,0,16,88115
116,94,0,14,88117
117,94,0,13,88118
118,94,0,10,88121
119,94,0,8,88123
